"`` VBN VBG",1
"VBG PRP VB",1
"VBZ VBN MD",1
"DT JJR VBG",1
"WDT VBD PRP$",1
") CC NNP",1
"PRP PRP VBP",1
"WDT VBD WP",1
"CD NNS NNP",1
"IN VBD ,",1
"VBZ IN $",1
"WRB $ CD",1
"WP PRP VBP",1
"NNP SYM ,",1
"NNPS VBD JJ",1
"VBP VBD IN",1
"CD CC VB",1
"NNS '' TO",1
"IN NNP RB",1
"CC VB PRP",1
"JJ CD .",1
": JJ DT",1
"CC WP PRP",1
"RB : DT",1
"NNS . MD",1
", `` MD",1
"VBZ VBD DT",1
"`` RB CC",1
"TO NNP WP",1
"IN '' JJ",1
"IN NN JJS",1
"VB NNS ``",1
"( JJ JJ",1
"NNPS IN PRP$",1
"VBD NNS NNP",1
"NNS JJR DT",1
"TO PRP$ JJ",1
"VBD RB $",1
"( NNP NNP",1
"NN WP RBS",1
"IN WDT RB",1
"RB VBP JJ",1
"IN . PRP",1
"CC PRP MD|VB",1
"JJ NNP JJ",1
"MD `` VB",1
"NNP DT ``",1
"PRP$ JJS ''",1
", RBR IN",1
"'' NN VBZ",1
", `` VBG",1
"CC JJ NNPS",1
"VB . .",1
"NN VBN ``",1
": WP VBZ",1
"NNP : ``",1
"NNP NNPS ,",1
"VBZ CC PRP",1
"CD ( JJ",1
"VBN VBN DT",1
"'' TO VB",1
"NNPS NNP NNP",1
"NN `` JJ",1
", VBZ .",1
"VBD PRP$ NNP",1
", '' PRP",1
"NNP CC PRP$",1
"RB , VBG",1
"NNP PRP$ JJ",1
"VBZ VBD ,",1
"VB IN RB",1
"VBD PRP WRB",1
"VBD VBN VBG",1
"VBP TO CD",1
"NNP POS IN",1
"IN PRP DT",1
"PRP CC TO",1
"VBD NN VBG",1
") : JJ",1
"RB , VBD",1
"PRP VB NN",1
"IN NNP NNPS",1
"NNP VBD EX",1
"PRP WP DT",1
"PRP PRP VBD",1
"NNS TO PRP$",1
"( DT NNP",1
") '' .",1
"NNP VBD CC",1
"'' NN NN",1
"VBZ RBR IN",1
"NNS WP VBD",1
"TO JJR NNS",1
"PRP TO NN",1
"'' . VB",1
"POS NNS MD",1
"IN VB TO",1
"WDT IN JJ",1
"RB VBN ''",1
"PRP MD .",1
"IN VBN RB",1
"IN NNPS VBP",1
"'' IN VBG",1
"NNP JJ NNP",1
"RB CD IN",1
"NNS PRP VBP",1
"VB PRP JJ",1
"IN NN PRP$",1
"'' . PRP$",1
"VBZ NN PRP",1
"NNS NNP :",1
") NN NN",1
"VBN RB NNP",1
"VBN NN POS",1
"RB RB ,",1
"VBN . WRB",1
"PDT NNS IN",1
"NNS DT MD",1
"CD VB IN",1
", VBD RP",1
"VBD IN WP",1
"VBG CD CD",1
"DT JJ VBN",1
"VBD VBG DT",1
"VB IN WRB",1
"VBN RP RB",1
"VBD NNS ,",1
"NNP '' ''",1
"VBP CD IN",1
", CC EX",1
". DT VBG",1
"`` CD IN",1
"MD . DT",1
", JJS NN",1
"VBP JJ DT",1
"IN JJ RB",1
"CD JJR DT",1
"VBN . ``",1
"DT NNP VB",1
"VBG NN VBN",1
"NNP ( WRB",1
"( NN NNP",1
". DT WP",1
"PRP VB PRP",1
"PRP$ NNS NN",1
"IN VBG WP",1
"NNS WDT VBP",1
"NNS , EX",1
"PRP , NNP",1
"MD VB .",1
"RB VBZ :",1
"RB , PRP$",1
"NN RB NN",1
": NNP VBZ",1
"TO VB WRB",1
", VBN NNS",1
"LS NN VBG",1
", VBP DT",1
"DT : NNP",1
"CC CD VBG",1
". RB NN",1
"CC VBD $",1
"CD VBN JJ",1
"RB . JJ",1
"VBN RBR RB",1
"FW FW .",1
"NNS IN WP",1
"VBN NNP NNS",1
"VBP VBD TO",1
"`` WRB VBP",1
"VBP VBG VBN",1
"VBN NN WRB",1
"VBP CD NNS",1
"NN DT VBP",1
"RB . RB",1
"NNS : RB",1
"VBN NNP ,",1
"VB PRP$ NNP",1
"IN NNS :",1
", IN WP",1
", WDT PRP",1
". PRP ,",1
"VBG PRP ''",1
"NN VBP ``",1
"RB JJ JJ",1
"VBD , JJ",1
"VBP VBG DT",1
"CD CD ,",1
". `` TO",1
"VBD MD RBR",1
"CC WP$ NN",1
"DT NNP PRP$",1
"POS NN NNS",1
"RB . CD",1
"VBG CC VBD",1
"NN FW FW",1
"NNPS IN DT",1
"VB WDT NNS",1
"'' VBG CD",1
"POS NNP IN",1
"JJR NN ,",1
"IN NNS VBG",1
"CC RB IN",1
"WDT RB RB",1
"VB RP WP",1
"DT NN PRP$",1
"EX VBD NNS",1
"CC VB JJR",1
"IN JJ TO",1
"VBG PRP RB",1
"DT DT NNP",1
"NNS VBD RP",1
"JJ FW FW",1
"JJ , VBN",1
"NN '' VBG",1
"NNS : VBN",1
"WDT VBD ``",1
". '' VBP",1
"VBP NNS NNP",1
"NNP IN VBN",1
"VBD RB NN",1
"CD CC RB",1
". RB TO",1
"NNS PRP VBD",1
"DT NNP VBG",1
"CD NN POS",1
"'' TO NN",1
"JJ IN WDT",1
"VBD JJ DT",1
"VBN IN WP",1
", IN RBR",1
"VBZ '' .",1
"PRP$ NNS VB",1
"VBP NNP NN",1
"NNP VBP DT",1
"VBD `` NNP",1
"VB VBD IN",1
"VBD '' .",1
"PRP$ NNS VBZ",1
"NNP NNS ``",1
"WP RB CC",1
"DT JJ .",1
"POS IN CD",1
"DT JJS ,",1
"NNP NN VB",1
"VBD `` NNS",1
"CC NNP VBN",1
"WDT JJ NNS",1
"CC NNP :",1
"`` DT DT",1
"VBG NN PRP",1
"NNP WP NN",1
"SYM , VBZ",1
"WP VBD VBG",1
"VBD , VBP",1
": : CC",1
": VBG RB",1
": : CD",1
"`` IN VBG",1
"VBD EX ``",1
"JJ NNS :",1
"MD RB VBN",1
"JJ . NNS",1
"NNP IN WP",1
"VBD '' ,",1
"NNS VBZ CD",1
"CC NNS JJ",1
", JJ NNP",1
"RBR VB VBN",1
"VBZ NN VBN",1
"RBS JJ NNP",1
"CC NNS MD",1
"CC NNP ''",1
"PRP RP TO",1
"RB VBG NNS",1
". NNS CC",1
", CC VBZ",1
"VBN VBG ``",1
". LS NN",1
"CD CD NNP",1
"VB NNP ,",1
", JJ NNS",1
"PRP VBZ ``",1
"VB NNS VBP",1
", VBD VBG",1
"PRP IN PRP$",1
"VBG NN VBD",1
": IN NNP",1
". VB IN",1
"VBD NN MD",1
"DT JJ :",1
"CC NNP VBZ",1
"NNS . EX",1
"VBG NNS DT",1
"NN EX VBD",1
"CC '' VBN",1
", `` TO",1
"CC VBN ''",1
"VBZ `` PRP",1
"CD NNS PRP",1
"VBG PRP$ NNS",1
"'' `` DT",1
"PRP RP ''",1
", VBP JJ",1
"DT NNP WRB",1
"RP VBD ''",1
"JJ , VBG",1
"VBZ RB $",1
"RB PRP IN",1
"CC VBZ ,",1
"NNP `` MD",1
": JJ JJ",1
"TO NNS MD",1
"VBP IN PRP",1
"CD NNP VBD",1
"WDT VB VBN",1
"`` PRP NNPS",1
"NNS , MD",1
"NNPS , IN",1
"`` IN CD",1
"VBP JJ NNS",1
"NN NNP :",1
"PRP VBP ,",1
"NNP IN TO",1
"VBZ NN VBG",1
"CC VBZ JJ",1
"DT NNP ''",1
"VBP DT ``",1
"CD JJ CC",1
"POS `` VBN",1
"NNS RB MD",1
"NN POS ,",1
"CC JJ VBG",1
"VB PRP WRB",1
", `` RB",1
"TO CD DT",1
"VB NNP POS",1
"JJ RB IN",1
"PRP$ NNS JJ",1
"RB NNP NNPS",1
"WRB NNS VBP",1
"NNS WP JJ",1
"MD VBP NNS",1
"VBZ NNP POS",1
"IN JJ .",1
"NNP NN JJ",1
"JJ IN RB",1
"CC NNP .",1
". IN RB",1
"VBG RP NNP",1
"JJ ) :",1
"DT CD RBS",1
", CC MD",1
"VBG NNP TO",1
"DT CD MD",1
". `` WP",1
"RBR IN VBN",1
"NNS JJ DT",1
"POS JJS NN",1
"NNPS VBD DT",1
"NN CC VBG",1
": NNP ,",1
"VBN VBG PRP$",1
"IN CD ''",1
"VBN RP ,",1
". NNP PRP",1
"IN . DT",1
"NNS PRP MD",1
"NN NNP VBZ",1
"CC VBP DT",1
"NN WRB JJ",1
". CD VBP",1
"NNPS VBD PRP",1
": LS JJ",1
"JJS CD VBG",1
"CD , VBG",1
": : VBG",1
"IN JJ :",1
": $ CD",1
"MD VB RBR",1
": MD VB",1
"DT FW FW",1
"NNP RB VBG",1
"VBP VBN DT",1
"MD VB RBS",1
"JJR IN $",1
"VBP VBG :",1
"VBP CD JJR",1
"NN : VBN",1
"PRP NNPS MD",1
", VBD WRB",1
", JJS IN",1
"IN WP DT",1
"CC DT VBZ",1
"JJ PRP$ NN",1
"DT NNPS MD",1
"NNS RB WRB",1
"TO DT JJS",1
"JJ WP VBP",1
"JJ NNP MD",1
". : DT",1
"PRP RP IN",1
"CC JJ VBD",1
"TO CD ,",1
"NNP '' NN",1
"VBG ) NN",1
"NN : MD",1
"JJ ( VBG",1
"CD , VBP",1
"NNP RB VBN",1
"CD NNP TO",1
"NNP MD NNS",1
"DT JJR ,",1
", VBG CD",1
"TO CD .",1
"JJ CD IN",1
"WDT NN DT",1
"EX VBZ JJ",1
". `` UH",1
"NN VBG ''",1
"JJ NNPS .",1
", PRP RB",1
"VBP NN ''",1
"NNS TO RB",1
", NNS .",1
"VB NN NNP",1
"VB VBG ,",1
"FW FW NNP",1
"VBZ JJ DT",1
"PRP$ NNP NNP",1
"MD CC VB",1
"NN WDT NN",1
". NNP TO",1
"CD NN ``",1
"PRP$ NNS VBG",1
"VB VBZ DT",1
"NNS VBP TO",1
", CC VBN",1
"CC NNP (",1
"NNP VBP CD",1
": VBN RB",1
"DT VBN CC",1
"CD , WDT",1
". CD NNP",1
": NNS RB",1
"PRP$ NNS VBD",1
"RB JJ )",1
"JJ NNS (",1
"JJR IN JJR",1
"VBZ `` RB",1
"NNS '' CC",1
"CD , VBZ",1
"`` PRP$ JJS",1
". LS JJ",1
"VBN NNP RB",1
"TO JJR IN",1
"NNS VBZ JJ",1
". NNS TO",1
"VB DT FW",1
") VBN ''",1
": NN IN",1
"PRP IN EX",1
"RP IN VBG",1
"POS JJS NNS",1
"VBP JJ NN",1
"NNS VBP ''",1
"CC IN RBR",1
"CD CC PRP$",1
"VBG DT ``",1
"CC RBR IN",1
"IN . CD",1
"NNS IN RB",1
". NNS VBG",1
"PRP RB VB",1
"VBZ RBS JJ",1
"TO CD :",1
"TO NN RP",1
"RB RP CC",1
"CD CC NN",1
"NN VBZ VBD",1
"NNS WRB DT",1
"RP IN RB",1
", CC VBG",1
". VBD NNP",1
"POS NNS RB",1
", `` IN",1
"VBN TO JJR",1
"IN VBG RB",1
"VBG WP TO",1
"MD VB VBD",1
", TO WDT",1
"NN CC ,",1
"MD JJ NNS",1
"CC VBD NN",1
"WRB VBN )",1
"VB VBG :",1
"WP DT VBZ",1
"RB VBP NN",1
"NNP VBD MD",1
"VBZ VBZ NNP",1
"RB VB ,",1
"VB '' IN",1
"CC VB TO",1
"IN VBZ ,",1
". `` VB",1
"IN CC IN",1
": VBG NN",1
"VBZ VBN CC",1
", VBN ,",1
"CC VBZ PRP",1
"IN . EX",1
"VBD VBN PRP$",1
"CC NNS ,",1
"NN PRP$ JJ",1
", SYM .",1
"JJR VBG NN",1
": ( LS",1
"NNS IN ''",1
"NNS : RBR",1
"CC JJ ``",1
"VBP VBG ,",1
"VBD PRP PRP",1
"'' VBN NNS",1
"EX VBD NN",1
"DT NN )",1
"VBP VBG RBR",1
"VBN CC VBP",1
"DT CD (",1
"JJS NNP NN",1
": WRB DT",1
"RB RB NNP",1
"POS CD NNS",1
"VBD NN RB",1
"VBZ JJR NNS",1
". VBD NN",1
"VBN NNP TO",1
"IN PRP CC",1
"VBN VBN ,",1
"RB UH ,",1
"JJ NN (",1
"DT CD ,",1
"NN : ''",1
". ) EX",1
"VBD `` PRP$",1
"VB RBS IN",1
"VBP '' .",1
"DT NN RP",1
"VBN VBN .",1
"PRP RB JJR",1
"CC VB RB",1
"NNP JJ TO",1
"NNP MD VBP",1
"VBD IN VBN",1
"POS CC ''",1
"RB VBD NNS",1
"DT CD .",1
"VBN DT JJR",1
"TO CD VBD",1
"VBP DT NNP",1
"VBN TO NNS",1
"CD CD VBD",1
"NNP PRP$ NN",1
"JJR CC JJR",1
"'' NNS CC",1
"VBG VBN NN",1
"VB NNP NNS",1
"NN '' :",1
"VBD VB NN",1
"NN VB DT",1
". VBZ ``",1
"VB RB NN",1
"VBG IN TO",1
"DT VBZ VBN",1
"NNP PRP ,",1
"VBG CC DT",1
"DT $ JJ",1
"'' CC ``",1
"'' , IN",1
"( VBG )",1
"NNP NNPS CC",1
": NN NN",1
"NN NN ``",1
"JJ NNS NNP",1
"NNP DT CD",1
"IN IN IN",1
"`` VB ''",1
"RB VBZ IN",1
"IN NN WP",1
"RP CC VBD",1
"NNP NNS POS",1
"VBZ IN TO",1
"IN WDT MD",1
"CD NNPS VBZ",1
"NNP `` NN",1
"VBG CC IN",1
"CC VBN .",1
"CC JJ TO",1
"VBN NNS WP",1
"RBS JJ CC",1
"MD RBR RB",1
". VBZ JJ",1
"LS ) NNP",1
", WP RB",1
"CC VB RP",1
"VBZ CD VB",1
"MD NNP VB",1
"NNPS IN NNP",1
", VBN JJ",1
"NNPS VBP PRP",1
"VB CC DT",1
"CD CD VBP",1
"`` VB RB",1
"NNP VBZ PRP$",1
"DT DT JJ",1
"CC JJ :",1
"VB VBN ``",1
"NN DT RB",1
"IN WRB JJ",1
"NNS IN RBR",1
"VBN VBG .",1
"NNP , SYM",1
"VBZ : ``",1
") VBD NN",1
"RB VBP PRP",1
"FW . VBG",1
". . ``",1
"CD NNP WP",1
"IN NNPS ,",1
"NN : RP",1
"IN NNPS .",1
"NN CD VBP",1
"VB NNS NN",1
"NNP TO JJR",1
"PRP `` VB",1
"NNP DT IN",1
"RB NN NNP",1
"NNS VBD PRP$",1
"IN `` PRP",1
": `` VB",1
"JJ NNS JJR",1
"CC NN JJ",1
"NNP NNPS NNP",1
"VBZ TO NNS",1
"VBG PRP JJ",1
"WP RBS VB",1
"WP `` VB",1
"IN NN VBN",1
"VBD NN ,",1
"NN DT MD",1
". NNP (",1
": CC EX",1
". LS NNP",1
"CD CD VBZ",1
"IN IN $",1
"VBP JJ PRP",1
"TO NN WDT",1
"CC RB PRP",1
"DT VBZ CD",1
"VB NN PRP",1
"IN MD NNP",1
"NNP WP MD",1
"NNP POS VBG",1
"VBG '' ,",1
", TO DT",1
"'' IN CD",1
", RBR JJ",1
"RB VBN .",1
"NNS NNS ''",1
"NN , $",1
"JJ WRB NNS",1
"POS RBS RB",1
"POS IN DT",1
"CC VBN DT",1
"NNP '' VBN",1
"PRP VB TO",1
"JJ CD CC",1
"`` UH VB",1
": `` CC",1
"NN VBD ``",1
"WP$ NN PRP",1
", VBG JJR",1
"POS JJ CD",1
"CC VBG NNP",1
"VBG VBD RB",1
"PRP VBZ VBZ",1
"JJ CD VBG",1
", WP PRP",1
"VBZ `` VBG",1
"VBN IN MD",1
"DT NN RBR",1
"NN `` TO",1
"JJ , EX",1
"NNP JJ ''",1
"WDT RB VBP",1
"TO DT .",1
": VBG JJ",1
"NNP RB NNP",1
"WDT VBZ PRP$",1
"JJS DT CD",1
"VBZ VBN WRB",1
") CD JJ",1
"NNS JJR NN",1
"WRB DT CD",1
"IN WDT VBZ",1
"`` CC VBD",1
"VBG . DT",1
", CC RBR",1
"NN JJ JJ",1
"RP IN PRP$",1
"RB . IN",1
"CD , NNP",1
"NNS NNPS MD",1
"PRP VBD VBD",1
"VBZ `` VBN",1
"VBZ JJR IN",1
"VBD IN WRB",1
"NNS POS IN",1
"NNS `` DT",1
"VBZ CD CD",1
"VBD VBG NN",1
"JJS NNS .",1
": JJ NN",1
"NNP VBZ ``",1
"RP . DT",1
"RB VBG PRP$",1
"RB WDT NN",1
"JJR NNS .",1
"CD NNS VBP",1
"VBZ '' VB",1
"JJR DT JJ",1
"VBD JJ NNP",1
"NN DT .",1
"DT NNS NNP",1
"JJ NNP POS",1
"PRP DT $",1
"NNS VB PRP$",1
"RB . WRB",1
"VB PRP VB",1
"IN NN (",1
": : VBZ",1
"CC CD TO",1
"POS NNS NN",1
"RP IN NN",1
", RB VBP",1
"RB VB RB",1
"IN NN ``",1
"CC NNP JJ",1
"PRP . CD",1
"VB DT WP",1
"$ CD JJR",1
"TO NNP ''",1
"RP CC IN",1
"VBD VBG CC",1
") IN NNP",1
"VB WRB NN",1
"PRP . CC",1
"TO NNS DT",1
"VBG DT IN",1
"VB JJR NNS",1
"NNP CD VBD",1
"CC JJ ''",1
"NNS : DT",1
"JJS '' PRP",1
": CC VBD",1
"VB VBN PRP",1
", VBG NNS",1
"VB IN $",1
"'' TO DT",1
"NN TO ''",1
"VBG VBD IN",1
", WDT VBP",1
"VBG NNP NNS",1
"`` CC TO",1
"IN `` NNP",1
"CC RB MD",1
"VBG RP DT",1
", EX MD",1
". '' NN",1
"`` IN NNP",1
"NNP RB ,",1
"PRP `` VBP",1
"VBZ VBG ,",1
"NNS : ``",1
"VBD '' ''",1
"RB VB ''",1
"RB RB TO",1
"JJS NN DT",1
"NNPS IN CD",1
"NN VBP RB",1
"MD VB CC",1
"VBP VBG NNP",1
"CC WRB DT",1
"NN TO RB",1
"RB JJR ''",1
". RB MD",1
"RP IN PRP",1
"NNP WRB PRP",1
"VBD NN NN",1
". CC WRB",1
"TO CD CC",1
"VBG JJ TO",1
"CC RB NNP",1
"VBZ : WRB",1
"NNP IN WDT",1
"VBG VBZ DT",1
"VB IN ,",1
"IN NNS JJ",1
"'' NN TO",1
"RB NN TO",1
"DT VBZ TO",1
"'' IN ,",1
"NNP NNS ''",1
"VBG DT $",1
"NNS TO $",1
"VBG CD NNS",1
"IN RB RBR",1
"NNS JJ TO",1
"NNPS POS NN",1
"JJ CD NN",1
") : NNS",1
"PRP VBZ VBG",1
"TO JJ CC",1
"`` CC RB",1
"( JJ )",1
"NNP POS RBS",1
"NNP `` CC",1
"$ CD VBD",1
"CD NNS VB",1
"VBG NNS WP",1
"PRP VBN NNS",1
"NNS NN NNP",1
"IN DT :",1
". `` MD",1
"VBG RBR ''",1
"VBD RBR VBN",1
": : $",1
"NNS POS JJ",1
"$ CD VBG",1
"NNP NNS RB",1
"JJ IN VBN",1
"NNS IN $",1
"NNS WRB PRP",1
"NNP CD CC",1
"VBD VBD RB",1
"NNS NN NNS",1
"WRB NNS IN",1
"VBZ NNPS IN",1
"IN `` EX",1
"NNS CC VBP",1
"VB RB PRP$",1
"NNS VB ``",1
"CD : ``",1
"VBG CD DT",1
"VBN VBG ''",1
"RBS JJ TO",1
"JJ IN WP",1
"IN WDT VBD",1
"MD VBP DT",1
"VBN , PRP",1
"NNS RB CC",1
": `` RB",1
"NN RB VBP",1
"WDT NN IN",1
"VBD EX RB",1
"JJ : PRP",1
"'' TO NNS",1
". NN JJ",1
"PRP CC NNS",1
"NNP VBD ``",1
"NN RB VBN",1
"POS `` NNP",1
"RB VBZ CD",1
"NNP VBN DT",1
"VBD VBN ''",1
"VBG , NN",1
"RB WP VBZ",1
"'' NNS TO",1
"NNS CC VBN",1
"NNS IN ,",1
"VBZ NN WP",1
", WP$ JJ",1
". : WP",1
"IN MD VB",1
"`` VB NN",1
"NN PRP$ NN",1
"NNP VBZ VBD",1
"VBP JJ ,",1
"JJ '' JJ",1
", NN TO",1
"NNP POS ,",1
"NNP : PRP$",1
"PRP CC NNP",1
"NNS TO JJ",1
"VBP JJ .",1
"TO VBG NNP",1
"VBN . CC",1
"VB VBN PRP$",1
"CD RP NN",1
", CD JJ",1
"CC NNS VBP",1
"VBZ NN JJ",1
", CC WP$",1
"CC NN VBD",1
"NN WDT NNS",1
"VBZ , NNP",1
"NN `` VBZ",1
"VBP NNP TO",1
"NN VBG JJ",1
"NNP WRB DT",1
"VBN CC WP",1
"RBR JJ JJ",1
"VBZ NNP VBD",1
"PRP$ VBN CC",1
"VBZ DT JJR",1
", NNP JJ",1
"VBP NN NNS",1
". CC ,",1
", VB JJ",1
"VBP JJ CC",1
"IN RB RB",1
"NNP NNS ,",1
"IN : (",1
"RB '' TO",1
", CC WRB",1
"NNP WRB NNP",1
"JJS NN VBN",1
"JJR NN CC",1
"( WRB VBN",1
"CD CC RBR",1
"NNS WDT VB",1
"VBZ : DT",1
"JJ NNP CD",1
"VB WRB $",1
"CD VBZ TO",1
"CD CC $",1
"`` EX MD",1
"IN PRP$ VBN",1
"`` JJ CC",1
"RB PRP VBD",1
"DT JJ TO",1
"CC NN VBN",1
". . PRP",1
": NNS ,",1
"IN VBD NNP",1
". NNP JJ",1
"$ CD MD",1
"JJR , VBZ",1
"NNS TO IN",1
"CC PRP$ VBN",1
"CC IN WDT",1
"CC NN VBP",1
"'' : CC",1
"NN MD IN",1
"NN JJ PRP",1
"IN CD VBZ",1
"NNS JJ ''",1
"WP VBD NNP",1
"CC NNS VBG",1
"VBD VBN CD",1
"`` CC VBP",1
"NNS IN PDT",1
"'' CC VBD",1
"POS NN CD",1
"DT JJ ''",1
"LS NNP NN",1
"RP VBD IN",1
"TO VB WDT",1
"`` JJ DT",1
"VBZ IN PRP",1
"NNP '' DT",1
"PRP `` UH",1
"CD NN VBP",1
"RB PRP$ NNS",1
", RB MD",1
"NNS VBG CD",1
"VBD DT $",1
"RB RBR IN",1
"JJS NN VBZ",1
"WDT VBZ DT",1
"`` TO VBG",1
"VBG : ``",1
"VBP JJ RB",1
"PRP RB .",1
"RB VBD EX",1
"DT IN JJ",1
"NNS VB NNS",1
"VB VB DT",1
"IN DT .",1
", JJ ,",1
"NNS `` RB",1
"RB PRP VBP",1
"`` JJ TO",1
"VBD NN JJ",1
"IN JJR JJ",1
"PRP$ VBN NN",1
"VBZ JJ RB",1
"NNS VBG CC",1
"VBP VBG TO",1
"DT VBD RB",1
"VBP . PRP",1
"RB VBD CC",1
"RB VBD CD",1
"IN PRP$ VBG",1
"RBR IN $",1
"NNS VBG PRP$",1
"NN JJS ``",1
"CC NN WP",1
"DT IN WDT",1
"VB CC VBD",1
"VBG IN :",1
"RB VBG WP",1
"`` IN WRB",1
"'' . RB",1
"VB NNP TO",1
"NNPS POS JJ",1
"RB PRP$ NN",1
"PRP VBZ PRP$",1
"VBG PRP DT",1
"DT , RB",1
"NN ) VBN",1
"VBG NN WRB",1
", RB VB",1
"`` VB NNS",1
"MD RBR VB",1
"VBZ NNS IN",1
"VBP VBD DT",1
": RB ,",1
"CC , NNP",1
", VBG JJ",1
"VBP IN NNS",1
"CD CC DT",1
"( DT NN",1
"NNP , NNS",1
"DT JJ WRB",1
"CD . CC",1
"NN `` VB",1
"VB CC NNS",1
"JJ TO VBG",1
"VBZ PRP TO",1
"WRB CD NNP",1
"VBD JJ ``",1
"$ CD ``",1
"VB NNP ''",1
"WDT , PRP",1
"PRP RB ,",1
"VBG IN JJS",1
"NNS TO NNP",1
"NN VBZ :",1
"CD NN RB",1
"VBG DT ,",1
"CC IN NNS",1
"`` NNS VBP",1
"WP NN PRP",1
"CC EX VBP",1
". RBS IN",1
"RP RB IN",1
"NN RB CC",1
"NN VBP NN",1
"VBN RP IN",1
"CD CD NNPS",1
"CC CD NN",1
"WRB MD DT",1
"NNP CC VBP",1
"DT NNS VB",1
"NNPS . DT",1
"VBG DT ''",1
"VBN NN VBD",1
"PRP CC PRP$",1
"NNS VBD $",1
"VBN NNS ''",1
"CD `` NN",1
", CC :",1
"DT CD ''",1
"VBG RB ''",1
"( NNS ,",1
": RP IN",1
"JJ TO $",1
"CC `` NNS",1
"IN NNP :",1
"IN CD VBN",1
"NN RB VB",1
"CC PRP RB",1
"WP RB VBP",1
". DT JJS",1
"RBR RB VB",1
"$ JJ NN",1
"RB DT VBD",1
"VBN PRP VBZ",1
"VBN NNS RB",1
"NNS RB ''",1
"VBD , CD",1
"NN `` CC",1
". NNS :",1
"VB PRP$ VBG",1
"( RB IN",1
"NN JJR NNS",1
"`` CC NN",1
": VBN IN",1
": RB :",1
"VB NN :",1
"`` VBZ VBG",1
